Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Annual_CTC_LPA,Comp_Ratio,Overwork_Strain,Role_Friction
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,4,Male,91,2,5,Research Director,2,Married,13583,4,No,12,3,4,0,29,3,3,22,10,12,9,50.14575,1.1910963052695338,10.0,1.2
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,4,Male,73,2,1,Research Scientist,4,Single,14753,1,Yes,24,4,2,0,1,3,2,1,0,1,0,6.21945,0.8446753246753247,48.0,1.4
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,3,Female,64,3,3,Sales Executive,2,Married,14011,5,No,21,4,3,3,14,2,3,8,7,0,7,18.6507,1.1738083774675012,10.0,1.0
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,4,Female,77,2,1,Research Scientist,1,Married,23844,0,No,19,3,4,1,8,2,2,7,6,7,3,12.1737,1.6533333333333333,15.0,1.4
39,No,Travel_Rarely,835,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,5141,8,No,14,3,2,3,7,2,3,2,2,2,2,9.9501,1.3513419913419915,19.0,1.4
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,2,Male,98,2,1,Research Scientist,4,Married,7975,8,No,20,4,2,1,19,2,4,5,2,0,4,6.7881,0.9219047619047619,2.0,1.4
28,No,Travel_Rarely,1172,Sales,3,3,Medical,2,Female,78,3,1,Sales Representative,2,Married,3692,1,No,19,3,4,1,1,3,3,1,0,0,0,7.2828,1.107405971306708,3.0,1.2
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,2,Male,89,3,1,Sales Representative,4,Single,16019,1,No,13,3,3,0,1,3,2,1,0,0,0,2.75655,0.4191547111283443,9.0,1.2
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,4,Male,75,3,1,Research Scientist,2,Single,26092,1,Yes,23,4,1,0,1,2,3,1,0,0,0,6.3036,0.8561038961038961,14.0,1.4
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,2,Female,63,2,2,Sales Executive,3,Married,6060,1,Yes,13,3,1,1,10,4,3,10,9,1,7,14.46615,0.9104477611940298,20.0,1.0
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,2,Male,89,3,2,Laboratory Technician,3,Divorced,18624,1,No,11,3,1,1,10,2,3,10,8,0,2,10.70235,1.4542619542619541,20.0,1.2
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,3,Male,64,3,3,Sales Executive,4,Married,24444,2,Yes,13,3,4,3,9,3,3,5,3,1,0,24.76815,1.5588188091799067,8.0,1.0
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,4,Male,59,3,1,Laboratory Technician,1,Single,19384,3,No,14,3,2,0,11,2,3,3,2,1,2,5.2581,0.7144837144837144,7.0,1.2
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,4,Male,78,3,2,Research Scientist,1,Married,13588,5,Yes,22,4,3,1,16,2,3,5,3,0,4,10.9242,1.4836363636363636,14.0,1.4
35,No,Travel_Rarely,219,Research & Development,16,2,Other,4,Female,44,2,2,Manufacturing Director,2,Married,25388,0,Yes,11,3,4,0,4,2,3,3,2,0,2,12.2094,0.742671009771987,32.0,1.2
45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,2,Female,93,2,2,Manufacturing Director,4,Married,23888,0,No,13,3,4,2,10,2,2,9,8,3,8,15.0603,0.9160850007755545,25.0,1.2
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,2,Male,94,2,2,Human Resources,4,Single,4223,1,No,21,4,4,0,10,2,2,10,1,0,8,9.9093,1.2563853863562884,2.0,1.2
40,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,18991,2,No,11,3,1,1,22,3,3,19,7,11,16,42.89865,0.9638202182818185,1.0,1.8
26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,2,Female,90,2,1,Research Scientist,3,Married,14908,1,Yes,13,3,3,1,1,3,2,1,0,1,0,7.47915,1.0157575757575756,2.0,1.4
27,No,Travel_Rarely,511,Sales,2,2,Medical,1,Female,89,4,2,Sales Executive,3,Single,26997,0,No,14,3,2,0,9,5,2,8,7,0,7,16.575,1.0431712405713367,2.0,1.0
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,2437,3,No,11,3,2,1,24,3,3,22,17,4,7,43.7937,0.9839296456501189,22.0,1.8
44,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,2,Male,78,4,2,Healthcare Representative,1,Married,9364,2,No,15,3,4,1,10,5,3,2,0,2,2,12.83415,0.7389516957862281,1.0,1.2
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,14460,1,Yes,23,4,2,1,5,2,3,5,2,3,0,5.88285,0.798961038961039,32.0,1.4
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,Male,97,3,1,Laboratory Technician,4,Single,10261,1,No,16,3,4,0,5,3,3,4,2,1,0,6.59685,0.8963963963963963,24.0,1.2
36,No,Travel_Rarely,335,Sales,17,2,Marketing,3,Male,33,2,2,Sales Executive,2,Married,16822,2,No,16,3,3,2,12,1,1,4,2,1,3,14.04285,0.8838067725886695,17.0,1.0
41,No,Travel_Rarely,337,Sales,8,3,Marketing,3,Female,54,3,2,Sales Executive,2,Married,26841,5,No,21,4,3,1,14,3,3,5,4,1,4,11.20215,0.7050232707430588,8.0,1.0
42,No,Travel_Rarely,1396,Research & Development,6,3,Medical,3,Male,83,3,3,Research Director,1,Married,14842,9,No,13,3,2,1,18,3,4,13,7,5,7,34.0374,0.8084797092671109,6.0,1.2
31,No,Travel_Rarely,1079,Sales,10,2,Medical,3,Female,86,3,2,Sales Executive,4,Divorced,20115,2,Yes,11,3,4,1,8,2,3,5,2,1,4,16.78665,1.056491734874017,20.0,1.0
34,No,Travel_Rarely,735,Sales,3,1,Medical,4,Female,75,2,2,Sales Executive,4,Married,16495,3,Yes,12,3,3,0,9,3,2,4,2,0,1,20.66265,1.3004333172845448,6.0,1.0
31,No,Travel_Rarely,471,Research & Development,4,3,Medical,1,Female,62,4,1,Laboratory Technician,3,Divorced,16031,8,No,12,3,2,1,4,0,2,2,2,2,2,10.1439,1.3783783783783783,4.0,1.2
26,No,Travel_Frequently,1096,Research & Development,6,3,Other,3,Male,61,4,1,Laboratory Technician,4,Married,7102,0,No,18,3,1,1,8,3,3,7,7,7,7,6.4872,0.8814968814968814,6.0,1.2
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,2,Male,44,3,2,Healthcare Representative,3,Single,14511,4,No,12,3,3,0,12,3,3,4,2,0,3,13.76745,0.7926882983409191,1.0,1.2
33,No,Travel_Rarely,217,Sales,10,4,Marketing,2,Male,43,3,2,Sales Executive,3,Single,10410,1,No,14,3,2,0,10,2,2,10,4,0,9,13.99185,0.880597014925373,10.0,1.0
28,No,Travel_Frequently,783,Sales,1,2,Life Sciences,3,Male,42,2,2,Sales Executive,4,Married,19255,1,Yes,12,3,3,1,7,2,3,7,7,0,7,17.4267,1.096774193548387,2.0,1.0
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,3,Male,45,4,1,Sales Representative,1,Single,10642,1,No,17,3,4,0,1,3,3,1,0,0,0,2.78205,0.4230321830166731,24.0,1.2
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,Female,32,1,2,Sales Executive,3,Married,3987,6,No,19,3,3,1,10,1,3,3,2,1,2,14.6268,0.9205584978334135,21.0,1.0
27,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,2,Male,41,3,1,Research Scientist,2,Married,6073,1,No,11,3,3,1,6,3,2,5,3,1,2,5.6763,0.770909090909091,2.0,1.4
34,No,Travel_Frequently,735,Research & Development,22,4,Other,3,Male,86,2,2,Research Scientist,4,Married,26496,1,Yes,15,3,2,0,16,3,3,15,10,6,11,14.65485,1.9903030303030302,44.0,1.4
28,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,4,Female,84,3,2,Sales Executive,3,Single,23352,3,Yes,11,3,4,0,6,0,3,2,0,2,2,25.1277,1.5814476007061467,26.0,1.0
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,3,Male,64,3,2,Research Scientist,2,Married,2125,8,No,18,3,3,1,16,4,4,8,7,1,7,13.94085,1.893333333333333,14.0,1.4
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,4,Female,89,2,2,Sales Executive,1,Married,20328,4,No,16,3,3,1,6,3,3,0,0,0,0,13.719,0.8634248114267372,11.0,1.0
39,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,Male,87,3,2,Manufacturing Director,1,Married,12315,1,No,25,4,4,1,10,3,3,10,0,7,9,13.13505,0.7989762680316426,9.0,1.2
38,No,Travel_Frequently,1394,Research & Development,8,3,Medical,4,Female,58,2,2,Research Scientist,2,Divorced,18115,1,Yes,16,3,3,1,20,3,3,20,11,0,7,5.43915,0.7387012987012986,16.0,1.4
58,No,Travel_Rarely,605,Sales,21,3,Life Sciences,4,Female,72,3,4,Manager,4,Married,11761,4,Yes,13,3,3,1,29,2,2,1,0,0,0,45.58125,1.0240912085708556,42.0,1.8
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,Female,47,4,1,Research Scientist,3,Single,15318,3,Yes,14,3,1,0,8,2,3,4,1,0,3,6.2016,0.8422510822510823,10.0,1.4
38,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,2,Male,71,3,1,Research Scientist,4,Divorced,14293,2,No,19,3,4,2,10,0,4,5,2,0,3,12.16605,1.6522943722943724,9.0,1.4
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,2,Male,42,3,5,Research Director,4,Married,13738,3,No,15,3,4,0,28,3,3,5,4,4,3,48.86055,1.1605693519079348,2.0,1.2
42,No,Travel_Rarely,419,Sales,12,4,Marketing,2,Male,77,3,2,Sales Executive,4,Divorced,2900,3,Yes,12,3,3,2,14,4,3,0,0,0,0,12.97185,0.8164018616594446,24.0,1.0
27,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,Female,58,2,1,Human Resources,2,Married,19555,1,No,12,3,1,0,1,2,3,1,0,0,0,7.30065,0.9256385386356288,22.0,1.2
35,No,Travel_Rarely,682,Sales,18,4,Medical,2,Male,71,3,2,Sales Executive,1,Married,15975,0,No,16,3,4,1,6,2,1,5,3,0,4,14.18055,0.8924731182795699,18.0,1.0
28,No,Non-Travel,1103,Research & Development,16,3,Medical,3,Male,49,3,1,Research Scientist,3,Single,2122,1,No,14,3,3,0,5,3,2,5,3,1,4,5.4672,0.7425108225108225,16.0,1.4
31,No,Non-Travel,976,Research & Development,3,2,Medical,3,Male,48,3,1,Research Scientist,1,Divorced,3995,1,Yes,13,3,4,1,4,3,4,4,2,2,3,7.81575,1.0614718614718615,6.0,1.4
36,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,Male,66,4,1,Laboratory Technician,2,Married,9238,1,No,22,4,2,0,5,3,3,5,4,0,2,7.1655,0.9736659736659736,9.0,1.2
34,No,Travel_Rarely,937,Sales,1,3,Marketing,1,Male,32,3,3,Sales Executive,4,Single,6770,1,No,21,4,1,0,14,3,2,14,8,2,1,25.2144,1.5869041887337505,1.0,1.0
34,No,Travel_Rarely,1239,Sales,13,4,Medical,4,Male,39,3,3,Sales Executive,3,Divorced,22914,1,No,18,3,3,1,9,2,2,8,7,1,1,22.0014,1.384689455946076,13.0,1.0
26,No,Travel_Rarely,157,Research & Development,1,3,Medical,3,Male,95,3,1,Laboratory Technician,1,Single,20006,0,No,13,3,4,0,8,6,2,7,7,7,6,7.31085,0.9934164934164934,1.0,1.2
29,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,Male,89,3,2,Healthcare Representative,1,Married,6225,0,No,12,3,1,1,6,5,2,5,3,0,2,13.70115,0.7888709440610777,1.0,1.2
32,No,Non-Travel,1146,Research & Development,15,4,Medical,3,Female,34,3,2,Healthcare Representative,4,Divorced,16542,5,No,18,3,2,1,9,6,3,5,1,1,2,17.00085,0.9788577301424166,15.0,1.2
31,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,4,Male,48,1,2,Research Scientist,1,Married,5771,1,No,21,4,2,0,10,6,3,10,8,8,7,12.75765,1.7326406926406925,1.0,1.4
28,Yes,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,3,Male,32,2,1,Laboratory Technician,4,Divorced,18779,5,No,12,3,1,1,6,2,2,4,1,0,3,6.03585,0.8201663201663202,17.0,1.2
38,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,Male,59,2,1,Sales Representative,1,Single,11473,4,No,14,3,1,0,20,3,2,1,0,0,0,7.2879,1.1081814656843736,1.0,1.2
35,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,3,Female,55,3,2,Sales Executive,4,Married,13586,1,Yes,11,3,4,0,10,2,3,10,8,0,9,13.2702,0.8351789439897288,14.0,1.0
27,No,Travel_Rarely,954,Sales,9,3,Marketing,4,Male,44,3,2,Sales Executive,4,Single,5099,1,No,14,3,1,0,7,5,3,7,7,0,7,10.46775,0.6588027603915905,9.0,1.0
32,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,4,Male,56,2,2,Manufacturing Director,4,Single,10138,8,No,24,4,2,0,8,1,3,1,0,0,0,24.68145,1.501318442686521,5.0,1.2
31,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1,Male,63,3,2,Sales Executive,4,Married,21075,1,Yes,11,3,3,0,10,4,3,10,7,0,8,14.32335,0.9014604397367998,52.0,1.0
53,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,Male,66,3,3,Sales Executive,1,Single,5843,6,Yes,13,3,2,0,15,2,2,2,2,2,2,26.6424,1.6767774033060503,48.0,1.0
54,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,Female,67,3,2,Research Scientist,3,Married,22474,3,No,11,3,3,2,9,6,2,4,3,2,3,7.38735,1.0032900432900431,9.0,1.4
33,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,4,Male,36,3,2,Healthcare Representative,3,Divorced,18079,1,No,20,4,3,3,9,2,3,9,7,2,8,15.2184,0.8762296285420643,7.0,1.2
43,No,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,Male,30,3,3,Healthcare Representative,3,Married,16873,1,No,17,3,2,1,10,1,3,10,9,0,9,19.1505,1.1026281016003525,11.0,1.2
38,No,Travel_Frequently,1444,Human Resources,1,4,Other,4,Male,88,3,1,Human Resources,2,Married,5224,0,Yes,11,3,2,1,7,2,3,6,2,1,2,7.62705,0.9670223084384093,2.0,1.2
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,3,Male,71,4,5,Manager,2,Married,25811,4,Yes,18,3,1,1,35,0,3,10,9,1,4,50.0718,1.1249820963075425,52.0,1.8
31,No,Travel_Rarely,1276,Research & Development,2,1,Medical,4,Female,59,1,1,Laboratory Technician,4,Divorced,17536,1,Yes,11,3,3,3,1,4,3,1,0,0,0,2.87895,0.39119889119889123,4.0,1.2
39,No,Travel_Rarely,119,Sales,15,4,Marketing,2,Male,77,3,4,Sales Executive,1,Single,25098,0,No,12,3,1,0,21,3,3,20,8,11,10,34.01955,2.141068849301878,15.0,1.0
42,No,Non-Travel,335,Research & Development,23,2,Life Sciences,4,Male,37,2,2,Research Scientist,3,Single,14811,1,No,12,3,4,0,20,2,3,20,9,3,7,11.0466,1.5002597402597402,23.0,1.4
31,No,Non-Travel,697,Research & Development,10,3,Medical,3,Female,40,3,3,Research Director,3,Married,26862,4,No,20,4,3,1,13,2,4,11,7,4,8,28.12905,0.6681405208964264,10.0,1.2
54,No,Travel_Rarely,157,Research & Development,10,3,Medical,3,Female,77,3,2,Manufacturing Director,1,Single,25198,6,Yes,19,3,4,0,9,3,3,5,2,1,4,11.322,0.6886924150767798,20.0,1.2
24,No,Travel_Rarely,771,Research & Development,1,2,Life Sciences,2,Male,45,2,2,Healthcare Representative,3,Single,14120,1,No,12,3,2,0,4,2,2,4,3,1,2,11.77335,0.6778740273087652,1.0,1.2
23,No,Travel_Rarely,571,Research & Development,12,2,Other,4,Male,78,3,1,Laboratory Technician,4,Single,13672,1,No,13,3,3,0,5,6,4,5,2,1,4,6.74985,0.9171864171864172,12.0,1.2
40,No,Travel_Frequently,692,Research & Development,11,3,Technical Degree,4,Female,73,3,2,Laboratory Technician,3,Married,26849,1,No,11,3,1,1,10,2,4,10,9,9,4,16.12365,2.190921690921691,11.0,1.2
40,No,Travel_Rarely,444,Sales,2,2,Marketing,2,Female,92,3,2,Sales Executive,2,Married,4258,3,No,14,3,3,1,15,4,3,11,8,5,10,14.47635,0.911089712726689,2.0,1.0
25,No,Travel_Rarely,309,Human Resources,2,3,Human Resources,3,Female,82,3,1,Human Resources,2,Married,19655,4,No,14,3,3,0,6,3,3,2,0,1,2,5.57685,0.7070805043646945,2.0,1.2
30,No,Travel_Rarely,911,Research & Development,1,2,Medical,4,Male,76,3,1,Laboratory Technician,2,Married,4077,1,No,13,3,3,0,12,6,2,12,8,1,7,9.5574,1.2986832986832986,1.0,1.2
25,No,Travel_Rarely,977,Research & Development,2,1,Other,4,Male,57,3,1,Laboratory Technician,3,Divorced,7298,6,Yes,19,3,3,1,7,2,2,2,2,0,2,10.14135,1.3780318780318779,4.0,1.2
47,No,Travel_Rarely,1180,Research & Development,25,3,Medical,1,Male,84,3,3,Healthcare Representative,3,Single,13084,2,No,23,4,2,0,25,3,3,17,14,12,11,22.01415,1.2675084422258112,25.0,1.2
33,No,Non-Travel,1313,Research & Development,1,2,Medical,2,Male,59,2,1,Laboratory Technician,3,Divorced,20439,1,No,12,3,3,3,1,2,2,1,1,0,0,5.1204,0.6957726957726957,1.0,1.2
38,No,Travel_Rarely,1321,Sales,1,4,Life Sciences,4,Male,86,3,2,Sales Executive,2,Married,7636,0,No,15,3,1,2,16,3,3,15,13,5,8,11.322,0.7125662012518054,1.0,1.0
31,No,Travel_Rarely,1154,Sales,2,2,Life Sciences,1,Male,54,3,1,Sales Representative,3,Married,6393,0,No,19,3,3,1,3,1,3,2,2,1,2,7.82085,1.1892206281504458,2.0,1.2
38,No,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,Male,72,2,2,Manufacturing Director,3,Married,14284,2,No,11,3,4,1,10,1,3,8,3,7,7,13.56855,0.8253451217620599,6.0,1.2
42,No,Travel_Rarely,557,Research & Development,18,4,Life Sciences,4,Male,35,3,2,Research Scientist,1,Divorced,11189,6,Yes,17,3,3,1,9,3,2,4,3,1,2,13.7955,1.8735930735930737,36.0,1.4
41,No,Travel_Rarely,642,Research & Development,1,3,Life Sciences,4,Male,76,3,1,Research Scientist,4,Married,21412,3,No,22,4,1,1,12,3,3,5,3,1,0,7.0941,0.9634632034632035,1.0,1.4
47,No,Non-Travel,1162,Research & Development,1,1,Medical,3,Female,98,3,3,Research Director,2,Married,17231,0,No,18,3,1,2,14,3,1,13,8,5,12,30.49035,0.7242277407631739,1.0,1.2
35,No,Travel_Rarely,1490,Research & Development,11,4,Medical,4,Male,43,3,1,Laboratory Technician,3,Married,20232,7,Yes,11,3,3,1,5,3,3,2,2,2,2,6.783,0.9216909216909217,22.0,1.2
22,No,Travel_Rarely,581,Research & Development,1,2,Life Sciences,4,Male,63,3,1,Research Scientist,3,Single,17624,0,No,12,3,4,0,4,2,4,3,2,1,2,8.60625,1.1688311688311688,1.0,1.4
35,No,Travel_Rarely,1395,Research & Development,9,4,Medical,2,Male,48,3,2,Research Scientist,3,Single,18698,1,No,19,3,2,0,10,5,3,10,7,0,8,12.9999,1.7655411255411255,9.0,1.4
33,No,Travel_Rarely,501,Research & Development,15,2,Medical,2,Female,95,3,2,Healthcare Representative,4,Married,21653,0,Yes,13,3,1,1,10,6,3,9,7,8,1,12.4389,0.716194391425635,30.0,1.2
32,No,Travel_Rarely,267,Research & Development,29,4,Life Sciences,3,Female,49,2,1,Laboratory Technician,2,Single,15919,1,No,13,3,3,0,6,3,3,6,2,4,1,7.23435,0.983021483021483,29.0,1.2
40,No,Travel_Rarely,543,Research & Development,1,4,Life Sciences,1,Male,83,3,1,Laboratory Technician,4,Married,4060,8,No,19,3,3,2,8,3,2,1,0,0,0,6.1353,0.8336798336798337,1.0,1.2
32,No,Travel_Rarely,234,Sales,1,4,Medical,2,Male,68,2,1,Sales Representative,2,Married,18024,0,No,14,3,2,1,3,2,3,2,2,2,2,5.78595,0.8797983714618068,1.0,1.2
39,No,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,Male,52,3,2,Research Scientist,4,Single,5340,7,No,13,3,1,0,18,2,3,7,7,1,7,10.4754,1.4226839826839828,24.0,1.4
38,No,Travel_Rarely,201,Research & Development,10,3,Medical,2,Female,99,1,3,Research Director,3,Married,3376,3,No,12,3,1,1,20,3,3,18,16,1,11,33.6753,0.7998788612961842,10.0,1.2
32,No,Travel_Rarely,801,Sales,1,4,Marketing,3,Female,48,3,3,Sales Executive,4,Married,24032,1,No,19,3,3,2,14,3,3,14,10,5,7,26.5761,1.672604718343765,1.0,1.0
37,No,Travel_Rarely,161,Research & Development,10,3,Life Sciences,3,Female,42,4,3,Research Director,4,Married,15471,1,Yes,25,4,1,1,16,2,3,16,11,6,8,35.0472,0.832465172622653,20.0,1.2
25,No,Travel_Rarely,1382,Sales,8,2,Other,1,Female,85,3,2,Sales Executive,3,Divorced,13684,0,Yes,22,4,2,1,6,3,2,5,3,0,4,12.51285,0.7875140426897769,16.0,1.0
52,No,Non-Travel,585,Sales,29,4,Life Sciences,1,Male,40,3,1,Sales Representative,4,Divorced,19788,2,No,15,3,2,2,16,3,2,9,8,0,0,8.8791,1.3501357115160912,29.0,1.2
44,No,Travel_Rarely,1037,Research & Development,1,3,Medical,2,Male,42,3,1,Research Scientist,4,Single,13422,6,Yes,12,3,3,0,6,2,3,4,3,1,2,6.2118,0.8436363636363636,2.0,1.4
21,No,Travel_Rarely,501,Sales,5,1,Medical,3,Male,58,3,1,Sales Representative,1,Single,25479,1,Yes,11,3,4,0,2,6,3,2,2,1,2,6.069,0.9228383094222566,10.0,1.2
39,No,Non-Travel,105,Research & Development,9,3,Life Sciences,4,Male,87,3,5,Manager,4,Single,15302,2,No,13,3,3,0,21,3,2,6,0,1,3,49.54905,1.1132372740554013,9.0,1.8
23,Yes,Travel_Frequently,638,Sales,9,3,Marketing,4,Male,33,3,1,Sales Representative,1,Married,26956,1,No,19,3,1,1,1,3,2,1,0,1,0,4.5645,0.6940674680108568,9.0,1.2
36,No,Travel_Rarely,557,Sales,3,3,Medical,1,Female,94,2,3,Sales Executive,4,Married,12695,0,No,19,3,3,2,10,2,3,9,7,3,4,19.4922,1.226769378911892,3.0,1.0
36,No,Travel_Frequently,688,Research & Development,4,2,Life Sciences,4,Female,97,3,2,Manufacturing Director,2,Divorced,9192,7,No,13,3,2,3,18,3,3,4,2,0,2,13.08405,0.7958740499457112,4.0,1.2
56,No,Non-Travel,667,Research & Development,1,4,Life Sciences,3,Male,57,3,2,Healthcare Representative,3,Divorced,26236,1,No,21,4,1,1,13,2,2,13,12,1,9,16.0803,0.925855234180003,1.0,1.2
29,Yes,Travel_Rarely,1092,Research & Development,1,4,Medical,1,Male,36,3,1,Research Scientist,4,Married,26124,9,Yes,14,3,2,3,4,3,4,2,2,2,2,12.20685,1.6578354978354977,2.0,1.4
42,No,Travel_Rarely,300,Research & Development,2,3,Life Sciences,1,Male,56,3,5,Manager,3,Married,17312,5,No,11,3,1,0,24,2,2,22,6,4,14,48.144,1.08166948351428,2.0,1.8
56,Yes,Travel_Rarely,310,Research & Development,7,2,Technical Degree,4,Male,72,3,1,Laboratory Technician,3,Married,3666,8,No,11,3,4,1,14,4,1,10,9,9,8,5.96445,0.8104643104643104,7.0,1.2
41,No,Travel_Rarely,582,Research & Development,28,4,Life Sciences,1,Female,60,2,4,Manufacturing Director,2,Married,5640,0,No,23,4,3,1,21,3,3,20,7,0,10,34.6035,2.1048549713044826,28.0,1.2
34,No,Travel_Rarely,704,Sales,28,3,Marketing,4,Female,95,2,2,Sales Executive,3,Married,8978,1,No,21,4,4,2,8,2,3,8,7,1,7,17.1156,1.077194671802279,28.0,1.0
36,No,Non-Travel,301,Sales,15,4,Marketing,4,Male,88,1,2,Sales Executive,4,Divorced,10436,1,No,24,4,1,1,15,4,2,15,12,11,11,13.7853,0.8675974963890225,15.0,1.0
41,No,Travel_Rarely,930,Sales,3,3,Life Sciences,3,Male,57,2,2,Sales Executive,2,Divorced,12227,2,No,11,3,3,1,14,5,3,5,4,0,4,22.7919,1.4344406997271704,3.0,1.0
32,No,Travel_Rarely,529,Research & Development,2,3,Technical Degree,4,Male,78,3,1,Research Scientist,1,Single,11288,1,No,14,3,4,0,4,4,3,4,2,1,2,6.21945,0.8446753246753247,2.0,1.4
35,No,Travel_Rarely,1146,Human Resources,26,4,Life Sciences,3,Female,31,3,3,Human Resources,4,Single,16642,1,Yes,16,3,3,0,9,2,3,9,0,1,7,22.53435,2.8570966698997737,52.0,1.2
38,No,Travel_Rarely,345,Sales,10,2,Life Sciences,1,Female,100,3,2,Sales Executive,4,Married,5982,1,No,11,3,3,1,10,1,3,10,7,1,9,13.62465,0.857486759749639,10.0,1.0
50,Yes,Travel_Frequently,878,Sales,1,4,Life Sciences,2,Male,94,3,2,Sales Executive,3,Divorced,14255,7,No,12,3,4,2,12,3,3,6,3,0,1,17.1564,1.079762477932916,1.0,1.0
36,No,Travel_Rarely,1120,Sales,11,4,Marketing,2,Female,100,2,2,Sales Executive,4,Married,14369,4,No,13,3,1,1,8,2,2,6,3,0,0,16.9626,1.0675653988123894,11.0,1.0
45,No,Travel_Rarely,374,Sales,20,3,Life Sciences,4,Female,50,3,2,Sales Executive,3,Single,23333,8,No,15,3,3,0,8,3,3,5,3,0,1,12.3675,0.778366233349382,20.0,1.0
40,No,Travel_Rarely,1322,Research & Development,2,4,Life Sciences,3,Male,52,2,1,Research Scientist,3,Single,2725,2,No,14,3,4,0,8,2,3,2,2,2,2,7.16295,0.9728138528138528,2.0,1.4
35,No,Travel_Frequently,1199,Research & Development,18,4,Life Sciences,3,Male,80,3,2,Healthcare Representative,3,Married,24594,1,Yes,14,3,4,2,10,2,4,10,2,0,2,14.50695,0.8352664806929966,36.0,1.2
40,No,Travel_Rarely,1194,Research & Development,2,4,Medical,3,Female,98,3,1,Research Scientist,3,Married,12549,2,No,14,3,2,3,20,2,3,5,3,0,2,5.10255,0.6929870129870129,2.0,1.4
35,No,Travel_Rarely,287,Research & Development,1,4,Life Sciences,3,Female,62,1,1,Research Scientist,4,Married,8952,1,No,12,3,4,1,4,5,3,4,3,1,1,7.59135,1.030995670995671,1.0,1.4
29,No,Travel_Rarely,1378,Research & Development,13,2,Other,4,Male,46,2,2,Laboratory Technician,2,Married,23679,4,Yes,13,3,1,1,10,2,3,4,3,0,3,10.26375,1.3946638946638947,26.0,1.2
29,No,Travel_Rarely,468,Research & Development,28,4,Medical,4,Female,73,2,1,Research Scientist,1,Single,8489,1,No,14,3,2,0,5,3,1,5,4,0,4,9.65175,1.3108225108225107,28.0,1.4
